session,index,condition,type,stim,response,trialtime,globaltime,recall1,recall2,recall3,recall4,recall5
2,4,0,recall,[],israel,2.2322778000088874,2033.313868600002,,israel,,,
2,5,0,recall,[],rat,1.3679179000027943,2035.564492000005,,rat,,,
2,6,0,recall,[],jake,2.148858200001996,2036.9472956000245,,jake,,,
2,7,0,recall,[],kayak,3.6983553000027314,2039.1151905000152,,kayak,,,
2,8,0,recall,[],zucchini,2.9512794999754988,2042.8306623000244,,zucchini,,,
2,9,0,recall,[],boron,18.715511999995215,2045.797309000016,,boron,,,
2,10,0,recall,[],done,8.3817035999964,2064.531112000026,,done,,,
3,51,1,study,jane,[],70.61042190002627,2337.0827644000237,,,,,
3,52,1,study,wheel barrow,[],76.6278266000154,2343.0999963000068,,,,,
3,53,1,study,jim,[],82.63091980002355,2349.1031223000027,,,,,
3,54,1,study,melissa,[],88.6212733000284,2355.093461100012,,,,,
3,55,1,study,milk,[],94.62022090001847,2361.0923828000086,,,,,
3,56,1,study,sweater,[],100.63121530000353,2367.104951300018,,,,,
3,57,1,study,blueberry,[],106.65072990002227,2373.125460100011,,,,,
3,58,1,study,athlete,[],112.66442220000317,2379.1366126000066,,,,,
3,59,1,study,kite,[],118.66488280001795,2385.1395927999984,,,,,
3,60,1,study,chicago,[],124.68035390001023,2391.154954800004,,,,,
3,61,1,study,townhouse,[],130.6992863000196,2397.1764457000245,,,,,
3,62,1,study,italy,[],136.7148823000025,2403.1893550000095,,,,,
3,63,1,study,rain,[],142.73247240000637,2409.206904700026,,,,,
3,64,1,study,finch,[],148.74254270002712,2415.214866000024,,,,,
3,65,1,study,hawaii,[],154.7341569000273,2421.2063064000104,,,,,
3,66,1,study,entrance,[],160.75092760002008,2427.223166700016,,,,,
3,67,1,study,volleyball,[],166.76405550001073,2433.2386176,,,,,
3,68,1,study,gray,[],172.78419100001338,2439.2587578000093,,,,,
3,69,1,study,neck,[],178.7956955000118,2445.267878200015,,,,,
3,70,1,study,drill,[],184.7816942000063,2451.253823600011,,,,,
3,71,1,study,paper,[],190.80381810001563,2457.2785519000026,,,,,
3,72,1,study,ocean,[],196.79683920001844,2463.269010100019,,,,,
3,73,1,study,leather,[],202.81433860000107,2469.2888198000146,,,,,
3,74,1,study,jim,[],208.83048030000646,2475.302828500018,,,,,
3,75,1,study,josh,[],214.83544300001813,2481.3100825000147,,,,,
3,1,1,rp,b _ _ _ _ _ _ _ _,b,11.90988260001177,2807.518752200005,,,,,
3,2,1,rp,n _ _ _,nest,8.212488299992401,2820.466098200006,,,,,
3,3,1,rp,r _ _ _,ryan,6.262158800003817,2829.716680900019,,,,,
3,1,1,recall,[],jim,4.047510100004729,3149.1136799000087,,,jim,,
3,2,1,recall,[],jane,1.884471500001382,3153.178602400003,,,jane,,
3,3,1,recall,[],milk,3.148789200000465,3155.0782843000197,,,milk,,
3,4,1,recall,[],wheel barrow,9.782307900022715,3158.245665800001,,,wheel barrow,,
3,5,1,recall,[],jake,31.432326899986947,3168.044886700023,,,jake,,
3,6,1,recall,[],jim,7.898825400014175,3199.4956933000067,,,jim,,
3,7,1,recall,[],done,31.416496499994537,3207.4116522000113,,,done,,
4,76,1,study,elizabeth,[],23.88901930002612,3450.9921335000254,,,,,
4,77,1,study,amy,[],29.904256500012707,3457.009833600023,,,,,
4,78,1,study,deacon,[],35.92325290001463,3463.0287927000027,,,,,
4,79,1,study,adam,[],41.93082420001156,3469.033829300024,,,,,
4,80,1,study,pastor,[],47.93064810000942,3475.033588899998,,,,,
4,81,1,study,nintendo,[],53.92759500001557,3481.030571500014,,,,,
4,82,1,study,viola,[],59.931678900000406,3487.0346543000196,,,,,
4,83,1,study,copper,[],65.93469200000982,3493.0376237000164,,,,,
4,84,1,study,melon,[],71.95097650002572,3499.056969199999,,,,,
4,85,1,study,bengals,[],77.97415570000885,3505.0796742000093,,,,,
4,86,1,study,oklahoma,[],83.98155140000745,3511.0867999000184,,,,,
4,87,1,study,israel,[],89.99924570001895,3517.1044798000075,,,,,
4,88,1,study,hummingbird,[],96.0205641000066,3523.1261538000253,,,,,
4,89,1,study,zucchini,[],102.02634250000119,3529.129254700005,,,,,
4,90,1,study,flyer,[],108.03272180000204,3535.1356837000058,,,,,
4,91,1,study,lamborghini,[],114.05216640001163,3541.157895900018,,,,,
4,92,1,study,tiger,[],120.05973490001634,3547.16266110001,,,,,
4,93,1,study,sweater,[],126.06466930001625,3553.1699064999993,,,,,
4,94,1,study,greensboro,[],132.06887080002343,3559.172126999998,,,,,
4,95,1,study,rugby,[],138.08029040001566,3565.183248300018,,,,,
4,96,1,study,wasp,[],144.09239990002243,3571.1953293000115,,,,,
4,97,1,study,kayak,[],150.09692520002136,3577.2022187000257,,,,,
4,98,1,study,janitor,[],156.1117628000211,3583.2147339000076,,,,,
4,99,1,study,anna,[],162.11229040002218,3589.215247600019,,,,,
4,100,1,study,aaron,[],168.116626300005,3595.2221563000057,,,,,
4,1,1,rp,v _ _ _ _,v,12.233422100020107,3907.8095196000068,,,,,
4,2,1,rp,h _ _ _ _ _ _ _ _ _ _,hummingbird,10.572352000017418,3921.0873557000014,,,,,
4,3,1,rp,g _ _ _ _ _ _ _ _ _,g,35.67900659999577,3932.6973147000244,,,,,
4,1,1,recall,[],elizabeth,3.2909654999966733,4276.869828100025,,,,elizabeth,
4,2,1,recall,[],amy,1.6674231000069994,4280.1763507,,,,amy,
4,3,1,recall,[],flyer,2.748797700012801,4281.859421100002,,,,flyer,
4,4,1,recall,[],tiger,2.048466100008227,4284.626559700002,,,,tiger,
4,5,1,recall,[],deacon,2.799028899986297,4286.693278400024,,,,deacon,
4,6,1,recall,[],wasp,1.6499211000045761,4289.509378000017,,,,wasp,
4,7,1,recall,[],zucchini,5.666239000012865,4291.1760801000055,,,,zucchini,
4,8,1,recall,[],priest,3.4322755000030156,4296.8592720000015,,,,priest,
4,9,1,recall,[],melon,9.532091600005515,4300.309893400001,,,,melon,
4,10,1,recall,[],adam,1.917109200003324,4309.859303000005,,,,adam,
4,11,1,recall,[],hawaii,14.36665740000899,4311.792636400001,,,,hawaii,
4,12,1,recall,[],done,2.549551700009033,4326.175984700007,,,,done,
5,1,1,final_recall,[],zach,4.106907299981685,4521.10093830002,,,,,zach
5,2,1,final_recall,[],amy,1.4661437000031583,4525.227267200011,,,,,amy
5,3,1,final_recall,[],deacon,1.5495894000050612,4526.708843,,,,,deacon
5,4,1,final_recall,[],wheel barrow,2.6831412999890745,4528.275518700015,,,,,wheel barrow
5,5,1,final_recall,[],hummingbird,3.0483391000016127,4530.976117400016,,,,,hummingbird
5,6,1,final_recall,[],jake,3.099031899997499,4534.042808700004,,,,,jake
5,7,1,final_recall,[],jim,1.016775800002506,4537.158849200001,,,,,jim
5,8,1,final_recall,[],jane,1.3654661999898963,4538.192134700017,,,,,jane
5,9,1,final_recall,[],michelle,3.948177099984605,4539.576246500015,,,,,michelle
5,10,1,final_recall,[],priest,9.647880599979544,4543.542968200025,,,,,priest
5,11,1,final_recall,[],melon,1.598126400000183,4553.209457700024,,,,,melon
5,12,1,final_recall,[],adam,1.2656316999928094,4554.82609670001,,,,,adam
5,13,1,final_recall,[],hawaii,5.551040199992713,4556.108888200019,,,,,hawaii
5,14,1,final_recall,[],dallas,6.416427299991483,4561.675409800024,,,,,dallas
5,15,1,final_recall,[],milk,20.432208799989894,4568.108849400014,,,,,milk
5,16,1,final_recall,[],feather,9.182647899986478,4588.559463600017,,,,,feather
5,17,1,final_recall,[],done,13.232135099999141,4597.759397000016,,,,,done
