session,index,condition,type,stim,response,trialtime,globaltime,recall1,recall2,recall3,recall4,recall5
1,1,0,study,euro,[],4.102145700002438,328.54907049999747,,,,,
1,2,0,study,elder,[],16.118039300010423,340.56530260000727,,,,,
1,3,0,study,linda,[],28.144690200002515,352.5913215000037,,,,,
1,4,0,study,u chicago,[],40.172432000006665,364.6190818000032,,,,,
1,5,0,study,era,[],52.201644700006,376.64830499999516,,,,,
1,6,0,study,peru,[],64.23198969999794,388.6786245999974,,,,,
1,7,0,study,hummingbird,[],76.26115120000031,400.7079587000044,,,,,
1,8,0,study,volvo,[],88.29133220000949,412.7379793,,,,,
1,9,0,study,blueberry,[],100.29517589999887,424.74179749999894,,,,,
1,10,0,study,iowa,[],112.32093709999754,436.76754800000344,,,,,
1,11,0,study,jacket,[],124.33803040000203,448.7846625999955,,,,,
1,12,0,study,dragonfly,[],136.34188269999868,460.7884759000008,,,,,
1,13,0,study,sheep,[],148.36994220000634,472.81655810000666,,,,,
1,14,0,study,oil,[],160.39876540000841,484.84540829999605,,,,,
1,15,0,study,racquetball,[],172.40442400000757,496.85105890000705,,,,,
1,16,0,study,maroon,[],184.42925060000562,508.87586539999756,,,,,
1,17,0,study,trolley,[],196.45791949999693,520.9045369000087,,,,,
1,18,0,study,farmer,[],208.48760480000055,532.9342465000082,,,,,
1,19,0,study,nitrogen,[],220.51802679999673,544.9646885999973,,,,,
1,20,0,study,cabin,[],232.54955419999897,556.9962325000088,,,,,
1,21,0,study,wing,[],244.57650609999837,569.0231667000044,,,,,
1,22,0,study,goldfish,[],256.6063632000005,581.0530926000065,,,,,
1,23,0,study,anthropology,[],268.61151860000973,593.0581265000073,,,,,
1,24,0,study,larry,[],280.6384298000048,605.0854678000032,,,,,
1,25,0,study,electric slide,[],292.6421728999994,617.0887980999978,,,,,
1,1,0,recall,[],euro,2.7650693000032334,1243.8475287000037,euro,,,,
1,2,0,recall,[],era,1.1284451999963494,1246.6673861000017,era,,,,
1,3,0,recall,[],blueberry,2.961269799998263,1247.834259299998,blueberry,,,,
1,4,0,recall,[],larry,1.4186699999991106,1250.843361200008,larry,,,,
1,5,0,recall,[],linda,1.1496428999962518,1252.3123491000006,linda,,,,
1,6,0,recall,[],u chicago,2.898989299996174,1253.512631000005,u chicago,,,,
1,7,0,recall,[],farmer,4.027290800004266,1256.4506137999997,farmer,,,,
1,8,0,recall,[],elder,7.294790100000682,1260.5323752999975,elder,,,,
1,9,0,recall,[],racquetball,21.628858399999444,1267.8795581000013,racquetball,,,,
1,10,0,recall,[],volvo,7.49863980000373,1289.5609270999994,volvo,,,,
1,11,0,recall,[], ,363.3256820000097,1297.0968781999982, ,,,,
1,12,0,recall,[], done,242.109509300004,1660.4892971999943, done,,,,
1,13,0,recall,[],done,7.245820099997218,1902.652482400008,done,,,,
2,26,1,study,kyle,[],20.830115499993553,2126.038893200006,,,,,
2,27,1,study,loyola,[],32.84845369998948,2138.056995100007,,,,,
2,28,1,study,line dance,[],44.87886979999894,2150.087432100001,,,,,
2,29,1,study,laura,[],56.90856179999537,2162.117046200001,,,,,
2,30,1,study,ginger ale,[],68.91449199999624,2174.1230106000003,,,,,
2,31,1,study,ferry,[],80.94125829999393,2186.149804700006,,,,,
2,32,1,study,moose,[],92.94377589999931,2198.1522736000043,,,,,
2,33,1,study,tabasco,[],104.96939299999212,2210.177894499997,,,,,
2,34,1,study,elm,[],116.99595269998827,2222.204482000001,,,,,
2,35,1,study,hawaii,[],129.02740979999362,2234.2359507000074,,,,,
2,36,1,study,iraq,[],141.0580009999976,2246.3059805999947,,,,,
2,37,1,study,scarf,[],153.12014339999587,2258.3286756000016,,,,,
