session,index,condition,type,stim,response,trialtime,globaltime,recall1,recall2,recall3,recall4,recall5
2,41,1,study,moose,[],194.72487479999836,1537.0034000000014,,,,,
2,42,1,study,nitrogen,[],206.75760160000937,1549.0361840999976,,,,,
2,43,1,study,elm,[],218.7865710000042,1561.0651505999995,,,,,
2,44,1,study,janitor,[],230.78836659999797,1573.0668429999932,,,,,
2,45,1,study,whisk,[],242.81689529999858,1585.0953948999959,,,,,
2,46,1,study,audi,[],254.84142920000886,1597.119922400001,,,,,
2,47,1,study,iraq,[],266.8708619000099,1609.149460200002,,,,,
2,48,1,study,ferry,[],278.90314800001215,1621.1816885000007,,,,,
2,49,1,study,giants,[],290.933614900001,1633.21214779999,,,,,
2,50,1,study,light year,[],302.96614370000316,1645.2446492000017,,,,,
2,1,1,rp,h _ _ _ _ _,hawaii,6.140737800000352,1970.4224435999931,,,,,
2,2,1,rp,b _ _ _ _,brain,15.180743300006725,1978.6474295999942,,,,,
2,3,1,rp,j _ _ _ _ _ _,jupiter,8.714120599994203,1995.8963829999993,,,,,
2,1,1,recall,[],lily,1.6427148999937344,2312.404384900001,,lily,,,
2,2,1,recall,[],loyola,1.993172799993772,2314.0870730000024,,loyola,,,
2,3,1,recall,[],ken,1.0276974000007613,2316.1191170999955,,ken,,,
2,4,1,recall,[],galoshes,2.7090180999948643,2317.204192399993,,galoshes,,,
2,5,1,recall,[],orlando,4.5964356000040425,2319.966320099993,,orlando,,,
2,6,1,recall,[],hawaii ,1.642172700012452,2324.6202132999897,,hawaii ,,,
2,7,1,recall,[],vise,0.8925147999980254,2326.3199760999996,,vise,,,
2,8,1,recall,[],nitrogen,6.265745400000014,2327.2626114000013,,nitrogen,,,
2,9,1,recall,[],volvo,3.5584519999974873,2333.5864592,,volvo,,,
2,10,1,recall,[],parakeet,7.325934300009976,2337.184957199992,,parakeet,,,
2,11,1,recall,[],roof,1.2119415000051958,2344.5675848999963,,roof,,,
2,12,1,recall,[],scarf,1.3961566000070889,2345.816352099995,,scarf,,,
2,13,1,recall,[],tabasco,2.124079699991853,2347.2695786999975,,tabasco,,,
2,14,1,recall,[],lightyear,6.908067000011215,2349.451606399991,,lightyear,,,
2,15,1,recall,[],done,11.979047699991497,2356.4128034000023,,done,,,
3,51,0,study,daffodil,[],136.7983869000018,2690.8542387999914,,,,,
3,52,0,study,karen,[],148.80696270000772,2702.862832599989,,,,,
3,53,0,study,kevin,[],160.833664699996,2714.8893100999994,,,,,
3,54,0,study,university of michigan,[],172.8666086000012,2726.922246899994,,,,,
3,55,0,study,dolphins,[],184.89524709999387,2738.950929899991,,,,,
3,56,0,study,oceanography,[],196.92562660000112,2750.9813121999905,,,,,
3,57,0,study,louisiana,[],208.9303171000065,2762.9859702999966,,,,,
3,58,0,study,magnesium,[],220.94024890000583,2774.9958691999927,,,,,
3,59,0,study,jacket,[],232.95412310000393,2787.009804299989,,,,,
3,60,0,study,thyme,[],244.98182470000756,2799.0375207999896,,,,,
3,61,0,study,boston,[],257.0117848999944,2811.0674153,,,,,
3,62,0,study,hawk,[],269.0426804000017,2823.0983773999906,,,,,
3,63,0,study,swordfish,[],281.07283770000504,2835.1285130999895,,,,,
3,64,0,study,futon,[],293.0831291000068,2847.1387732000003,,,,,
3,65,0,study,rugby,[],305.1024477000028,2859.158138400002,,,,,
3,66,0,study,clarinet,[],317.1337138999952,2871.1894676999946,,,,,
3,67,0,study,acura,[],329.1649380000017,2883.220617599989,,,,,
3,68,0,study,professor,[],341.1965429999982,2895.2521781999967,,,,,
3,69,0,study,ireland,[],353.22172420000425,2907.2774502999964,,,,,
3,70,0,study,eggplant,[],365.2290374000004,2919.284757100002,,,,,
3,71,0,study,grape,[],377.2573643000069,2931.31303189999,,,,,
3,72,0,study,nuclear,[],389.2833826999995,2943.3390823999944,,,,,
3,73,0,study,wolf,[],401.31359849999717,2955.3695953999995,,,,,
3,74,0,study,direct object,[],413.34580789999745,2967.401551499992,,,,,
3,75,0,study,deacon,[],425.3752029000025,2979.4309619999985,,,,,
3,1,0,recall,[],daffodil,2.3426658999960637,3603.729055699994,,,daffodil,,
3,2,0,recall,[],karen,1.893869799998356,3606.1277095999976,,,karen,,
3,3,0,recall,[],kyle,3.879572099991492,3608.0749698,,,kyle,,
3,4,0,recall,[],university of michigan,6.210060199999134,3612.0104924999905,,,university of michigan,,
3,5,0,recall,[],futon,5.212712100008503,3618.273988599991,,,futon,,
3,6,0,recall,[],rugby,1.660773199997493,3623.5256641000014,,,rugby,,
3,7,0,recall,[],clarinet,1.1940925999952015,3625.2256873000006,,,clarinet,,
3,8,0,recall,[],professor,2.36060999998881,3626.458913900002,,,professor,,
3,9,0,recall,[],acura,1.6443269000010332,3628.8583935999923,,,acura,,
3,10,0,recall,[],ireland,1.160973499994725,3630.541624499994,,,ireland,,
3,11,0,recall,[],deacon,6.323917000001529,3631.761419199989,,,deacon,,
3,12,0,recall,[],dolphin,8.195850899996003,3638.138649200002,,,dolphin,,
3,13,0,recall,[],oceanography,1.9965730999974767,3646.3877353999997,,,oceanography,,
3,14,0,recall,[],done,6.8769436000002315,3648.4232066999975,,,done,,
4,76,0,study,yale,[],5.152302399990731,3846.7379001999943,,,,,
4,77,0,study,kevin,[],17.168148799988558,3858.753588099993,,,,,
4,78,0,study,gladiola,[],29.19468699999561,3870.780129699997,,,,,
4,79,0,study,kristen,[],41.22358819999499,3882.8089833999984,,,,,
4,80,0,study,grandmother,[],53.255509099995834,3894.8411307999922,,,,,
4,81,0,study,archaeology,[],65.28629160000128,3906.8718107999885,,,,,
4,82,0,study,japan,[],77.31657209999685,3918.902001999988,,,,,
4,83,0,study,boston,[],89.31920749999699,3930.9046065,,,,,
4,84,0,study,sander,[],101.34733369998867,3942.9327588000015,,,,,
4,85,0,study,hornet,[],113.37284549999458,3954.958336999989,,,,,
4,86,0,study,ladle,[],125.37819629999285,3966.963637199995,,,,,
4,87,0,study,willow,[],137.4033885999961,3978.988799599989,,,,,
4,88,0,study,mauve,[],149.4336953999882,3991.019165299993,,,,,
4,89,0,study,nylon,[],161.46431070000108,4003.0497722,,,,,
4,90,0,study,encyclopedia,[],173.4959882999974,4015.0813915999897,,,,,
4,91,0,study,rafters,[],185.52630469998985,4027.111697699991,,,,,
4,92,0,study,valley,[],197.5586595999921,4039.144145699989,,,,,
4,93,0,study,papaya,[],209.5859294999973,4051.171384100002,,,,,
4,94,0,study,fox,[],221.59259129999555,4063.1780588999973,,,,,
4,95,0,study,tractor,[],233.6161940999882,4075.2016316999943,,,,,
4,96,0,study,copper,[],245.64505429999554,4087.2305204000004,,,,,
4,97,0,study,dinghy,[],257.67434030000004,4099.259792799989,,,,,
4,98,0,study,ostrich,[],269.680306299997,4111.265756099994,,,,,
4,99,0,study,iced tea,[],281.7073844999977,4123.292810799991,,,,,
4,100,0,study,galoshes,[],293.73597699998936,4135.321425199989,,,,,
4,1,0,recall,[],yale,1.9234754999924917,4757.469766599999,,,,yale,
4,2,0,recall,[],kevin,1.3925292000058107,4759.433874199996,,,,kevin,
4,3,0,recall,[],gladiola,1.5136985999997705,4760.879330099997,,,,gladiola,
4,4,0,recall,[],grandmother,3.7014889999991283,4762.441178299996,,,,grandmother,
4,5,0,recall,[],archeology,1.856854600002407,4766.2022669,,,,archeology,
4,6,0,recall,[],japan,1.0609460999985458,4768.098274399992,,,,japan,
4,7,0,recall,[],boston,1.3304933000035817,4769.211742799991,,,,boston,
4,8,0,recall,[],galoshes,6.025860600013402,4770.598835799989,,,,galoshes,
4,9,0,recall,[],pig,6.591422600002261,4776.6828602999885,,,,pig,
4,10,0,recall,[],done,9.526066799997352,4783.313962,,,,done,
5,1,0,final_recall,[],grandmother,2.7436163000093075,4983.01294429999,,,,,grandmother
5,2,0,final_recall,[],archeology,4.789067499994417,4985.815127900001,,,,,archeology
5,3,0,final_recall,[],japan,3.340682599999127,4990.663235899992,,,,,japan
5,4,0,final_recall,[],boston,0.7614742000005208,4994.0589722,,,,,boston
5,5,0,final_recall,[],futon,1.4131040000065695,4994.873892899996,,,,,futon
5,6,0,final_recall,[],rugby,2.295411900006002,4996.34132159999,,,,,rugby
5,7,0,final_recall,[],clarinet,1.1343640999984927,4998.685626599996,,,,,clarinet
5,8,0,final_recall,[],vise,1.0304891000123462,4999.872699499989,,,,,vise
5,9,0,final_recall,[],hornet,0.9637630999932298,5000.9560024999955,,,,,hornet
5,10,0,final_recall,[],sander,1.2086475000105565,5001.97762559999,,,,,sander
5,11,0,final_recall,[],acura,4.393247500003781,5003.242629999993,,,,,acura
5,12,0,final_recall,[],volvo,0.9193566000030842,5007.684982399995,,,,,volvo
5,13,0,final_recall,[],university of michigan,4.7106150000036,5008.641353799991,,,,,university of michigan
5,14,0,final_recall,[],yale,0.7797658000054071,5013.405480799993,,,,,yale
5,15,0,final_recall,[],loyola,1.7528102000069339,5014.231984999991,,,,,loyola
5,16,0,final_recall,[],lily,2.22437880000507,5016.02712079999,,,,,lily
5,17,0,final_recall,[],daffodil,1.7747221000026911,5018.309936099991,,,,,daffodil
5,18,0,final_recall,[],kevin,5.282615300006,5020.134923399994,,,,,kevin
5,19,0,final_recall,[],lynne,1.4278224000008777,5025.4729161,,,,,lynne
5,20,0,final_recall,[],ken,0.6375582000036957,5026.94642719999,,,,,ken
5,21,0,final_recall,[],gladiola,4.612362700005178,5027.623091799993,,,,,gladiola
5,22,0,final_recall,[],galoshes,1.7437365999940084,5032.272831900002,,,,,galoshes
5,23,0,final_recall,[],dolphin,4.191178000008222,5034.075072099993,,,,,dolphin
5,24,0,final_recall,[],oceanography,1.8244052000081865,5038.325004699989,,,,,oceanography
5,25,0,final_recall,[],lightyear,3.7954171000019414,5040.203579199995,,,,,lightyear
5,26,0,final_recall,[],deacon,1.3942480999976397,5044.0379694,,,,,deacon
5,27,0,final_recall,[],boron,18.342370200000005,5045.471397599991,,,,,boron
5,28,0,final_recall,[],nitrogen,2.3293223999935435,5063.867544799999,,,,,nitrogen
5,29,0,final_recall,[],era,0.5685423000104493,5066.245021999988,,,,,era
5,30,0,final_recall,[],racquetball,5.707839899987448,5066.871743800002,,,,,racquetball
5,31,0,final_recall,[],iowa,0.6458096999995178,5072.633780999997,,,,,iowa
5,32,0,final_recall,[],trolley,6.637859800001024,5073.326143099999,,,,,trolley
5,33,0,final_recall,[],maroon,5.027874600011273,5080.001246699991,,,,,maroon
5,34,0,final_recall,[],mauve,5.144689799999469,5085.083173399995,,,,,mauve
5,35,0,final_recall,[],,9.493305399999372,5090.267007199989,,,,,
5,36,0,final_recall,[],done,0.7463521000026958,5099.813865399992,,,,,done
