session,index,condition,type,stim,response,trialtime,globaltime,recall1,recall2,recall3,recall4,recall5
1,1,0,study,nitrogen,[],7.819111900011194,996.4407759000023,,,,,
1,2,0,study,elder,[],13.825103900002432,1002.4472599000001,,,,,
1,3,0,study,nun,[],19.830345299997134,1008.4541808999929,,,,,
1,4,0,study,yen,[],25.82214119999844,1014.4435825999972,,,,,
1,5,0,study,ed,[],31.82206170000427,1020.445856899998,,,,,
1,6,0,study,potato,[],37.841941000006045,1026.4658868999977,,,,,
1,7,0,study,germany,[],43.85080140001082,1032.4722454000002,,,,,
1,8,0,study,vinegar,[],49.85602780000772,1038.479890100003,,,,,
1,9,0,study,cadillac,[],55.883264200005215,1044.5047946999985,,,,,
1,10,0,study,aqua,[],61.88044770000852,1050.5019520999922,,,,,
1,11,0,study,opera,[],67.89065030000347,1056.514502399994,,,,,
1,12,0,study,letter,[],73.90940540000156,1062.5317268999934,,,,,
1,13,0,study,igloo,[],79.9184232000116,1068.5398852999933,,,,,
1,14,0,study,rat,[],85.92455820000032,1074.5460630000016,,,,,
1,15,0,study,teeth,[],91.93403740000213,1080.555505700002,,,,,
1,16,0,study,kansas,[],97.93169969999872,1086.5532033000054,,,,,
1,17,0,study,sandpaper,[],103.9431379000016,1092.5670095999958,,,,,
1,18,0,study,hornet,[],109.95159860000422,1098.5730974000035,,,,,
1,19,0,study,dallas,[],115.95120609999867,1104.5726869999926,,,,,
1,20,0,study,motorboat,[],121.9543343999976,1110.578254299995,,,,,
1,21,0,study,ball,[],127.97194790000503,1116.5965133999998,,,,,
1,22,0,study,jets,[],133.99327289999928,1122.6171781000012,,,,,
1,23,0,study,flannel,[],140.0124746000074,1128.6365449000004,,,,,
1,24,0,study,electric slide,[],146.02853940000932,1134.6524277999997,,,,,
1,25,0,study,nitrogen,[],152.0428433000052,1140.6666631999979,,,,,
2,26,1,study,friar,[],10.269011800002772,2310.2237244999997,,,,,
2,27,1,study,flats,[],16.280876999997417,2316.2354304000037,,,,,
2,28,1,study,jim,[],22.266516999996384,2322.221055999995,,,,,
2,29,1,study,franc,[],28.278239499995834,2328.232801499995,,,,,
2,30,1,study,james,[],34.2890550000011,2334.246186499993,,,,,
2,31,1,study,kayak,[],40.293769700001576,2340.2483302000037,,,,,
2,32,1,study,townhouse,[],46.304675399995176,2346.2592581999925,,,,,
2,33,1,study,entrance,[],52.31932619999861,2352.275998900004,,,,,
2,34,1,study,boron,[],58.33233809999365,2358.289212100004,,,,,
2,35,1,study,lace,[],64.34131399999023,2364.2959115999984,,,,,
2,36,1,study,dresser,[],70.34567149999202,2370.3002194,,,,,
2,37,1,study,periodical,[],76.35317679999571,2376.3079265999986,,,,,
