session,index,condition,type,stim,response,trialtime,globaltime,recall1,recall2,recall3,recall4,recall5
1,1,0,study,karen,[],23.550691700002062,223.29671199999575,,,,,
1,2,0,study,u chicago,[],29.572994600006496,229.3194444999972,,,,,
1,3,0,study,kyle,[],35.580554400003166,235.32628939999267,,,,,
1,4,0,study,eon,[],41.60258489999978,241.34830479999073,,,,,
1,5,0,study,euro,[],47.5948716999992,247.34058319999895,,,,,
1,6,0,study,farmer,[],53.63047310001275,253.37617649999447,,,,,
1,7,0,study,nitrogen,[],59.660985200011055,259.4067761999904,,,,,
1,8,0,study,trolley,[],65.69340540000121,265.43922659999225,,,,,
1,9,0,study,anthropology,[],71.69541890000983,271.4412234999909,,,,,
1,10,0,study,oil,[],77.71845939999912,277.4641743999964,,,,,
1,11,0,study,peru,[],83.74014950000856,283.48822149999614,,,,,
1,12,0,study,iowa,[],89.77205940001295,289.51777039999433,,,,,
1,13,0,study,dragonfly,[],95.78586010000436,295.5316266000009,,,,,
1,14,0,study,maroon,[],101.80787870001222,301.553702899997,,,,,
1,15,0,study,wing,[],107.84316260000924,307.58893869999156,,,,,
1,16,0,study,cabin,[],113.86876520000806,313.6145240999904,,,,,
1,17,0,study,volvo,[],119.88000160000229,319.62572509999154,,,,,
1,18,0,study,racquetball,[],125.8948650000093,325.6405969999905,,,,,
1,19,0,study,jacket,[],131.90586380001332,331.65158609999344,,,,,
1,20,0,study,blueberry,[],137.91026129999955,337.6559827000019,,,,,
1,21,0,study,goldfish,[],143.9298744000116,343.6756222999975,,,,,
1,22,0,study,hummingbird,[],149.93566990000545,349.68140299999504,,,,,
1,23,0,study,sheep,[],155.95526030000474,355.7009868000023,,,,,
1,24,0,study,loafers,[],161.969771700009,361.715532000002,,,,,
1,25,0,study,light year,[],167.96078520000447,367.7064853999909,,,,,
1,1,0,recall,[],eon,2.748745000004419,987.7281883999967,eon,,,,
1,2,0,recall,[],iron,1.8449796000058996,990.4984165999922,iron,,,,
1,3,0,recall,[],investigator,4.163384900006349,992.3650304999901,investigator,,,,
1,4,0,recall,[],karen,1.8619012000126531,996.5483661999897,karen,,,,
1,5,0,recall,[],strawberry,7.844992499987711,998.4315854000015,strawberry,,,,
1,6,0,recall,[],plane,8.395244199986337,1006.298226400002,plane,,,,
1,7,0,recall,[],  eon,42.410504999992554,1014.7154210000008,  eon,,,,
1,8,0,recall,[],    ,37.30900799999654,1057.1502327999915,    ,,,,
1,9,0,recall,[],done,22.72680859999673,1094.4829941999924,done,,,,
2,26,1,study,u chicago,[],38.721555000010994,1342.4048225000006,,,,,
2,27,1,study,loafers,[],44.747598000001744,1348.4300346999953,,,,,
2,28,1,study,lynne,[],50.76598240000021,1354.4484196999983,,,,,
2,29,1,study,gary,[],56.77886010000657,1360.4612835000007,,,,,
2,30,1,study,lira,[],62.788323700006,1366.4707555999921,,,,,
2,31,1,study,janitor,[],68.80510900000809,1372.4875639999955,,,,,
2,32,1,study,clouds,[],74.80424470000435,1378.4869195999927,,,,,
2,33,1,study,orlando,[],80.8052866000071,1384.487722699996,,,,,
2,34,1,study,dragonfly,[],86.84208090000902,1390.5245570999978,,,,,
2,35,1,study,nitrogen,[],92.86897560000943,1396.551403599995,,,,,
2,36,1,study,ferry,[],98.88953830000537,1402.5720270999882,,,,,
2,37,1,study,hawaii,[],104.91654120000021,1408.5990240999963,,,,,
2,38,1,study,scarf,[],110.95260140000028,1414.6372741999949,,,,,
2,39,1,study,parakeet,[],116.98350930000015,1420.6677356,,,,,
2,40,1,study,whisk,[],123.02676750000683,1426.7092627999955,,,,,
2,41,1,study,audi,[],129.02823419999913,1432.710656299998,,,,,
2,42,1,study,tabasco,[],135.03307220000715,1438.7155031000002,,,,,
2,43,1,study,vise,[],141.06002800000715,1444.742457699991,,,,,
2,44,1,study,iraq,[],147.08097130000533,1450.7634327999986,,,,,
2,45,1,study,elm,[],153.09676690000924,1456.779261699994,,,,,
2,46,1,study,blues,[],159.11999990000913,1462.8025534999906,,,,,
2,47,1,study,moose,[],165.14978010000777,1468.832236999995,,,,,
2,48,1,study,roof,[],171.18373180000344,1474.8662231999915,,,,,
2,49,1,study,gardenia,[],177.2215492000105,1480.904029600002,,,,,
2,50,1,study,ginger ale,[],183.22249530001136,1486.9049588999915,,,,,
2,1,1,rp,i _ _ _,iron,7.675492799986387,1811.5484251000016,,,,,
2,2,1,rp,s _ _ _ _,straw,8.463431399999536,1820.2605593999906,,,,,
2,3,1,rp,c _ _ _ _ _,college,14.437562899998738,1829.771680699996,,,,,
2,1,1,recall,[],audi,2.4485838999971747,2155.8902115999954,,audi,,,
2,2,1,recall,[],parakeet,3.5089166999969166,2158.363178300002,,parakeet,,,
2,3,1,recall,[],college,3.0129348000045866,2161.8948284999933,,college,,,
2,4,1,recall,[],u chicago,3.844792200005031,2164.927894099994,,u chicago,,,
2,5,1,recall,[],moose,2.04909860000771,2168.8085942999896,,moose,,,
2,6,1,recall,[],jupiter,11.411710200001835,2170.8776966000005,,jupiter,,,
2,7,1,recall,[],president,11.177887199999532,2182.3115494999947,,president,,,
2,8,1,recall,[],done,29.528883799997857,2193.5118265999918,,done,,,
3,51,1,study,dartmouth,[],7.767411299995729,2415.7742800999986,,,,,
3,52,1,study,kelly,[],13.766949099997873,2421.7735355999903,,,,,
3,53,1,study,vicar,[],19.76022450000164,2427.7670160999987,,,,,
3,54,1,study,daffodil,[],25.77643349999562,2433.7831516000006,,,,,
3,55,1,study,vikings,[],31.80366020000656,2439.810228199989,,,,,
3,56,1,study,ireland,[],37.81484089999867,2445.82139859999,,,,,
3,57,1,study,futon,[],43.839815800005454,2451.8463784999913,,,,,
3,58,1,study,oceanography,[],49.86725120000483,2457.873818299995,,,,,
3,59,1,study,rugby,[],55.88388209999539,2463.8904945999966,,,,,
3,60,1,study,acura,[],61.89000970000052,2469.8965791999944,,,,,
3,61,1,study,wolf,[],67.90646430000197,2475.913068099995,,,,,
3,62,1,study,louisiana,[],73.94072690000758,2481.9473493999976,,,,,
3,63,1,study,boston,[],79.9682041000051,2487.974823700002,,,,,
3,64,1,study,jacket,[],85.9838463000051,2493.99042609999,,,,,
3,65,1,study,eggplant,[],92.00020880000375,2500.006782899989,,,,,
3,66,1,study,grape,[],98.01865420000104,2506.025274399988,,,,,
3,67,1,study,hawk,[],104.02538490000006,2512.0319507999957,,,,,
3,68,1,study,magnesium,[],110.0614479000069,2518.069147999995,,,,,
3,69,1,study,nuclear,[],116.07627560000401,2524.082856299996,,,,,
3,70,1,study,professor,[],122.09605530000408,2530.1026357999945,,,,,
3,71,1,study,swordfish,[],128.13762449999922,2536.144255799998,,,,,
3,72,1,study,clarinet,[],134.15661340000224,2542.16323939999,,,,,
3,73,1,study,thyme,[],140.17298459999438,2548.1796046999953,,,,,
3,74,1,study,ken,[],146.1745643000031,2554.1811270999897,,,,,
3,75,1,study,daughter,[],152.1977770000085,2560.2043568999943,,,,,
3,1,1,rp,f _ _ _ _,flower,9.112595700004022,2875.590998399988,,,,,
3,2,1,rp,b _ _ _ _ _,boron,6.219785299996147,2885.733400199999,,,,,
3,3,1,rp,n _ _ _ _ _ _,nitrogen,3.9134887999971397,2892.9901329999993,,,,,
3,1,1,recall,[],dartmouth,5.255632300002617,3203.7651659999974,,,dartmouth,,
3,2,1,recall,[],kelly,2.5099165000137873,3209.0424932999886,,,kelly,,
3,3,1,recall,[],ken,0.9944801000092411,3211.5740300999896,,,ken,,
3,4,1,recall,[],magnesium,4.776951100007864,3212.591453599991,,,magnesium,,
3,5,1,recall,[],jacket,1.7761704000004102,3217.3924098999996,,,jacket,,
3,6,1,recall,[],boston,4.109627500001807,3219.192128099996,,,boston,,
3,7,1,recall,[],louisiana,6.644257899999502,3223.324715099996,,,louisiana,,
3,8,1,recall,[],nuclear,6.911907399990014,3229.9908136000013,,,nuclear,,
3,9,1,recall,[],daffodil,2.459434100004728,3236.925399899992,,,daffodil,,
3,10,1,recall,[],done,2.1316654999973252,3239.4200175000005,,,done,,
4,76,0,study,karen,[],6.007210800002213,3430.6089648999914,,,,,
4,77,0,study,yen,[],12.010691200004658,3436.6122037000023,,,,,
4,78,0,study,kyle,[],18.05599570000777,3442.6575714999926,,,,,
4,79,0,study,galoshes,[],24.075102700007847,3448.676638799996,,,,,
4,80,0,study,georgia tech,[],30.085667400009697,3454.6871856999933,,,,,
4,81,0,study,fox,[],36.07860990001063,3460.6802739999985,,,,,
4,82,0,study,nylon,[],42.09386690000247,3466.695423799989,,,,,
4,83,0,study,archaeology,[],48.115013800008455,3472.7165467000013,,,,,
4,84,0,study,encyclopedia,[],54.1260798000003,3478.727614299991,,,,,
4,85,0,study,valley,[],60.152021000001696,3484.7535519999947,,,,,
4,86,0,study,ostrich,[],66.16900700000406,3490.7705381999986,,,,,
4,87,0,study,japan,[],72.17742410000938,3496.7790531999926,,,,,
4,88,0,study,ladle,[],78.19557280000299,3502.797140099996,,,,,
4,89,0,study,sander,[],84.20639279999887,3508.807926499998,,,,,
