session,index,condition,type,stim,response,trialtime,globaltime,recall1,recall2,recall3,recall4,recall5
1,1,0,study,nitrogen,[],12.581555999990087,164.46854780000285,,,,,
1,2,0,study,ed,[],18.624938699998893,170.49997249999433,,,,,
1,3,0,study,nancy,[],24.66618759999983,176.5350219999964,,,,,
1,4,0,study,eric,[],30.690856500004884,182.56217900000047,,,,,
1,5,0,study,nancy,[],36.725627699983306,188.59452240000246,,,,,
1,6,0,study,motorboat,[],42.756418799981475,194.6252569000062,,,,,
1,7,0,study,hornet,[],48.75387799998862,200.6226789999928,,,,,
1,8,0,study,letter,[],54.761289399990346,206.63011249998817,,,,,
1,9,0,study,potato,[],60.77013479999732,212.6389654999948,,,,,
1,10,0,study,aqua,[],66.7692269999825,218.63806420000037,,,,,
1,11,0,study,rat,[],72.78869289997965,224.65754349998315,,,,,
1,12,0,study,vinegar,[],78.8157852999866,230.68460499998764,,,,,
1,13,0,study,kansas,[],84.82078889998957,236.6896352999902,,,,,
1,14,0,study,teeth,[],90.84650669997791,242.71535699997912,,,,,
1,15,0,study,flannel,[],96.85345130000496,248.72462249998352,,,,,
1,16,0,study,sandpaper,[],102.87741559999995,254.74625659998856,,,,,
1,17,0,study,dallas,[],108.89815569997882,260.76962789997924,,,,,
1,18,0,study,cadillac,[],114.91759119997732,266.78696409999975,,,,,
1,19,0,study,igloo,[],120.93880969999009,272.8076100999897,,,,,
1,20,0,study,opera,[],126.96586709999247,278.83476870000595,,,,,
1,21,0,study,germany,[],132.97662010000204,284.84542070000316,,,,,
1,22,0,study,ball,[],138.9910935999942,290.8625226999866,,,,,
1,23,0,study,jets,[],145.00024219998159,296.86906989998533,,,,,
1,24,0,study,nate,[],151.02534669998568,302.89425919999485,,,,,
1,25,0,study,emily,[],157.0291193999874,308.89793099998496,,,,,
1,1,0,recall,[],ed,2.794276100001298,931.6049407999963,ed,,,,
1,2,0,recall,[],eric,1.766234099981375,934.4176981000055,eric,,,,
1,3,0,recall,[],nancy,1.7629964999796357,936.202483400004,nancy,,,,
1,4,0,recall,[],hornet,2.2300349000142887,937.9855052999919,hornet,,,,
1,5,0,recall,[],igloo,2.0337563999928534,940.2329478999891,igloo,,,,
1,6,0,recall,[],vinegar,3.1260082999942824,942.2886384000012,vinegar,,,,
1,7,0,recall,[],sandpaper,6.666993999999249,945.4328836000059,sandpaper,,,,
1,8,0,recall,[],ed,1.5498552999924868,952.115467399999,ed,,,,
1,9,0,recall,[],done,26.17847729998175,953.6836890999984,done,,,,
2,26,1,study,foxtrot,[],62.441640999983065,1232.7237310000055,,,,,
2,27,1,study,milk,[],68.46314499998698,1238.7450685999938,,,,,
2,28,1,study,fluorine,[],74.49318839999614,1244.7750398000062,,,,,
2,29,1,study,magnolia,[],80.50560299999779,1250.787645400007,,,,,
2,30,1,study,julie,[],86.5228375000006,1256.804760900006,,,,,
2,31,1,study,israel,[],92.52582700000494,1262.8076886000053,,,,,
2,32,1,study,nectarine,[],98.55268189997878,1268.8345546000055,,,,,
2,33,1,study,periodical,[],104.55832729997928,1274.8401810000069,,,,,
2,34,1,study,kayak,[],110.58255639998242,1280.8645002999983,,,,,
2,35,1,study,lace,[],116.59392650000518,1286.8783441999985,,,,,
2,36,1,study,spider,[],122.61332229999243,1292.8952124000061,,,,,
2,37,1,study,entrance,[],128.6404685000016,1298.9233034999925,,,,,
2,38,1,study,vest,[],134.66640279997955,1304.95062779999,,,,,
2,39,1,study,gray,[],140.69731259997934,1310.9815485999861,,,,,
2,40,1,study,rat,[],146.70569189998787,1316.9875049999973,,,,,
2,41,1,study,zucchini,[],152.7351803999918,1323.0170126000012,,,,,
2,42,1,study,willow,[],158.76453509999556,1329.0464149999898,,,,,
2,43,1,study,boron,[],164.76556849997723,1335.0473816999875,,,,,
2,44,1,study,acura,[],170.76685039998847,1341.0487214000023,,,,,
2,45,1,study,dresser,[],176.79304339998635,1347.0749696999846,,,,,
2,46,1,study,townhouse,[],182.81920769999851,1353.1032231999852,,,,,
2,47,1,study,hawaii,[],188.82912529999157,1359.1109975999861,,,,,
2,48,1,study,chicken,[],194.84293919999618,1365.1274013999791,,,,,
2,49,1,study,magnesium,[],200.8816450999875,1371.1636390000058,,,,,
2,50,1,study,james,[],206.91300709999632,1377.19522709999,,,,,
2,1,1,rp,n _ _ _ _ _ _ _ _,nantucket,24.13947590001044,1702.2231012999837,,,,,
2,2,1,rp,a _ _ _ _,apple,13.039064100012183,1727.3863880999852,,,,,
2,3,1,rp,v _ _ _,v,10.313215000001946,1741.445882,,,,,
2,1,1,recall,[],magnesium,14.68757980002556,2068.0182480999792,,magnesium,,,
2,2,1,recall,[],flourine,4.015544499998214,2082.7232525,,flourine,,,
2,3,1,recall,[],boron,6.1815163000137545,2086.755888099986,,boron,,,
2,4,1,recall,[],julie,2.3653401999908965,2092.95407159999,,julie,,,
2,5,1,recall,[],james,1.333626900013769,2095.33666489998,,james,,,
2,6,1,recall,[],milk,6.481233400001656,2096.6888720999996,,milk,,,
2,7,1,recall,[],foxtrot,2.281476699979976,2103.1879094000033,,foxtrot,,,
2,8,1,recall,[],kayak,4.2662609000108205,2105.4859854999813,,kayak,,,
2,9,1,recall,[],magnolia,12.515113400004338,2109.7688549000013,,magnolia,,,
2,10,1,recall,[],willow,1.59822320000967,2122.3025216999813,,willow,,,
2,11,1,recall,[],nectarine,11.131143100006739,2123.91900959998,,nectarine,,,
2,12,1,recall,[],hawaii,22.647008100000676,2135.067146299989,,hawaii,,,
2,13,1,recall,[],done,8.898501399991801,2157.731321600004,,done,,,
3,51,0,study,magnolia,[],197.5121257000137,2553.8388861999847,,,,,
3,52,0,study,jake,[],203.51412030000938,2559.8406843999983,,,,,
3,53,0,study,moccasins,[],209.528555900004,2565.855120799999,,,,,
3,54,0,study,waltz,[],215.5321333000029,2571.858683700004,,,,,
3,55,0,study,minister,[],221.53277890000027,2577.8592952000035,,,,,
3,56,0,study,finch,[],227.5585490000085,2583.8851437999983,,,,,
3,57,0,study,kite,[],233.57550160001847,2589.9046389999858,,,,,
3,58,0,study,italy,[],239.58905390001019,2595.9156421999796,,,,,
3,59,0,study,athlete,[],245.61242970000603,2601.941538599989,,,,,
3,60,0,study,neck,[],251.64746060001198,2607.974078600004,,,,,
3,61,0,study,blueberry,[],257.6743624000228,2614.0027821999975,,,,,
3,62,0,study,entrance,[],263.68204510002397,2620.008670799987,,,,,
3,63,0,study,rain,[],269.7088405000104,2626.035417200008,,,,,
3,64,0,study,paper,[],275.7118156000215,2632.03832599998,,,,,
3,65,0,study,leather,[],281.73794010002166,2638.0645841999794,,,,,
3,66,0,study,sweater,[],287.74445430000196,2644.073872499983,,,,,
3,67,0,study,ocean,[],293.7696291000175,2650.0961773000017,,,,,
3,68,0,study,hawaii,[],299.7918004000094,2656.1225676999893,,,,,
3,69,0,study,volleyball,[],305.8211534000002,2662.150065499998,,,,,
3,70,0,study,townhouse,[],311.8576429000241,2668.1842683999857,,,,,
3,71,0,study,drill,[],317.88832790000015,2674.2149287000066,,,,,
3,72,0,study,gray,[],323.9149510000134,2680.24384749998,,,,,
3,73,0,study,chicago,[],329.9406213000184,2686.2698093999934,,,,,
3,74,0,study,mambo,[],335.95460940001067,2692.283919199981,,,,,
3,75,0,study,monk,[],341.97963970000274,2698.3062273999967,,,,,
3,1,0,recall,[],finch,2.7011282999883406,3310.814954500005,,,finch,,
3,2,0,recall,[],blueberry,2.2966878000006545,3313.5352987999795,,,blueberry,,
3,3,0,recall,[],minister,1.6004969999776222,3315.850198900007,,,minister,,
3,4,0,recall,[],monk,0.8996169999882113,3317.467797599995,,,monk,,
3,5,0,recall,[],chicago,1.102449300000444,3318.383212099987,,,chicago,,
3,6,0,recall,[],hawaii,2.649637399998028,3319.500892799988,,,hawaii,,
3,7,0,recall,[],neck,0.8470901999971829,3322.1679045000055,,,neck,,
3,8,0,recall,[],italy,1.3659591000177898,3323.03223859999,,,italy,,
3,9,0,recall,[],magnolia,6.2147632999985944,3324.4171279,,,magnolia,,
3,10,0,recall,[],entrance,2.1513391000044066,3330.6485732999863,,,entrance,,
3,11,0,recall,[],james,15.645633600011934,3332.8160115999926,,,james,,
3,12,0,recall,[],moccasin,13.815873899991857,3348.479894499993,,,moccasin,,
3,13,0,recall,[],waltz,3.879965000000084,3362.3128453999816,,,waltz,,
3,14,0,recall,[],mambo,2.265264300018316,3366.211240799981,,,mambo,,
3,15,0,recall,[],ocean,12.732518300006632,3368.4938264999946,,,ocean,,
3,16,0,recall,[],paper,15.128257699980168,3381.2447035000077,,,paper,,
3,17,0,recall,[],done,7.9313469999760855,3396.391210300004,,,done,,
4,76,1,study,dianne,[],66.14538890001131,3656.1397625999816,,,,,
4,77,1,study,pitchfork,[],72.17805139999837,3662.1731277999934,,,,,
4,78,1,study,amy,[],78.20826340001076,3668.2035372999962,,,,,
4,79,1,study,emily,[],84.20228430000134,3674.1965557000076,,,,,
4,80,1,study,potassium,[],90.21345700000529,3680.207745199994,,,,,
4,81,1,study,zucchini,[],96.24023880000459,3686.2345993999916,,,,,
4,82,1,study,melon,[],102.26994820000255,3692.264324299991,,,,,
4,83,1,study,israel,[],108.27325389999896,3698.2675774999952,,,,,
4,84,1,study,copper,[],114.29979820002336,3704.2941490999947,,,,,
4,85,1,study,greensboro,[],120.30328130000271,3710.2977019999817,,,,,
4,86,1,study,viola,[],126.30005700001493,3716.2943087999884,,,,,
4,87,1,study,lamborghini,[],132.30002980001154,3722.2943153999804,,,,,
4,88,1,study,hummingbird,[],138.29895950001082,3728.294520299998,,,,,
4,89,1,study,wasp,[],144.3304219999991,3734.324716400006,,,,,
4,90,1,study,janitor,[],150.33350840001367,3740.3277670999814,,,,,
4,91,1,study,nintendo,[],156.32904460001737,3746.3233106999833,,,,,
4,92,1,study,kayak,[],162.32853490000707,3752.3227780000016,,,,,
4,93,1,study,flyer,[],168.35316470000544,3758.3500489,,,,,
4,94,1,study,tiger,[],174.36443139999756,3764.358694499999,,,,,
4,95,1,study,oklahoma,[],180.3605486000015,3770.354823700007,,,,,
4,96,1,study,rugby,[],186.3635956000071,3776.357864199992,,,,,
4,97,1,study,sweater,[],192.39140640001278,3782.3856705999933,,,,,
4,98,1,study,bengals,[],198.41253540001344,3788.4091573999904,,,,,
4,99,1,study,archbishop,[],204.44969130001846,3794.4440254000074,,,,,
4,100,1,study,anna,[],210.47709920001216,3800.473532300006,,,,,
4,1,1,rp,m _ _ _ _,m,12.662481900013518,4115.080084899993,,,,,
4,2,1,rp,h _ _ _ _ _ _ _ _ _ _,h,11.572552600002382,4128.783603399992,,,,,
4,3,1,rp,t _ _ _ _,t,9.413297500024782,4141.394046899979,,,,,
4,1,1,recall,[],amy,3.440532099979464,4459.1964633000025,,,,amy,
4,2,1,recall,[],dianne,1.3834821000054944,4462.654673799989,,,,dianne,
4,3,1,recall,[],emily,1.815504799975315,4464.0564998000045,,,,emily,
4,4,1,recall,[],archbishop,5.215025699988473,4465.8890074999945,,,,archbishop,
4,5,1,recall,[],wasp,4.364380400016671,4471.122387999989,,,,wasp,
4,6,1,recall,[],flyer,2.476029399986146,4475.508955900004,,,,flyer,
4,7,1,recall,[],hummingbird,3.4466004999994766,4478.005077599984,,,,hummingbird,
4,8,1,recall,[],oklahoma,6.08357290001004,4481.469034199981,,,,oklahoma,
4,9,1,recall,[],israel,4.666040100011742,4487.5699126999825,,,,israel,
4,10,1,recall,[],potassium,33.76113749999786,4492.253405700001,,,,potassium,
4,11,1,recall,[],done,17.712922900012927,4526.031194499985,,,,done,
5,1,1,final_recall,[],dianne,1.9870097999810241,4734.4356160000025,,,,,dianne
5,2,1,final_recall,[],emily,1.6501583000062965,4736.441340299993,,,,,emily
5,3,1,final_recall,[],amy,1.280990200000815,4738.108509699989,,,,,amy
5,4,1,final_recall,[],james,2.198707200004719,4739.406742699997,,,,,james
5,5,1,final_recall,[],ocean,2.4801717000082135,4741.625483599986,,,,,ocean
5,6,1,final_recall,[],italy,1.7486009999993257,4744.12459609998,,,,,italy
5,7,1,final_recall,[],moccasin,3.0647302999859676,4745.889829699998,,,,,moccasin
5,8,1,final_recall,[],waltz,2.3485725999926217,4748.974665799993,,,,,waltz
5,9,1,final_recall,[],mambo,3.2991907999967225,4751.3403490000055,,,,,mambo
5,10,1,final_recall,[],foxtrot,2.681912000000011,4754.656645099982,,,,,foxtrot
5,11,1,final_recall,[],sandpaper,4.098147699987749,4757.356469099992,,,,,sandpaper
5,12,1,final_recall,[],paper,0.931535800016718,4761.4731738999835,,,,,paper
5,13,1,final_recall,[],flyer,0.9131236999819521,4762.4230142000015,,,,,flyer
5,14,1,final_recall,[],oklahoma,5.648473200009903,4763.355445299996,,,,,oklahoma
5,15,1,final_recall,[],hawaii,3.115264699998079,4769.020562699996,,,,,hawaii
5,16,1,final_recall,[],hummingbird,2.9527320000051986,4772.15308779999,,,,,hummingbird
5,17,1,final_recall,[],finch,1.8988747999828774,4775.1211702,,,,,finch
5,18,1,final_recall,[],magnolia,3.681017199996859,4777.038101899991,,,,,magnolia
5,19,1,final_recall,[],willow,1.3488534999778494,4780.737689000001,,,,,willow
5,20,1,final_recall,[],nectarine,7.79871859998093,4782.103627300006,,,,,nectarine
5,21,1,final_recall,[],boron,2.84979690000182,4789.919390099996,,,,,boron
5,22,1,final_recall,[],fluorine,7.197885699977633,4792.786364800006,,,,,fluorine
5,23,1,final_recall,[],potassium,2.2491813999949954,4800.001578700001,,,,,potassium
