session,index,condition,type,stim,response,trialtime,globaltime,recall1,recall2,recall3,recall4,recall5
1,1,0,study,uc berkeley,[],4.179895816370845,60.098121190443635,,,,,
1,2,0,study,line dance,[],10.184077912941575,66.10220398381352,,,,,
1,3,0,study,elder,[],16.181640008464456,72.09929568693042,,,,,
1,4,0,study,erin,[],22.177917793393135,78.09555624052882,,,,,
1,5,0,study,league,[],28.178035432472825,84.09571599960327,,,,,
1,6,0,study,oil,[],34.17392626218498,90.09155481867492,,,,,
1,7,0,study,farmer,[],40.17311619780958,96.09078125096858,,,,,
1,8,0,study,trolley,[],46.17095523327589,102.08861902356148,,,,,
1,9,0,study,nitrogen,[],52.1676692571491,108.08531950414181,,,,,
1,10,0,study,blueberry,[],58.166372530162334,114.08401286229491,,,,,
1,11,0,study,hummingbird,[],64.16440757736564,120.08207532390952,,,,,
1,12,0,study,dragonfly,[],70.1617438737303,126.07937437109649,,,,,
1,13,0,study,racquetball,[],76.16114809550345,132.07880468294024,,,,,
1,14,0,study,sheep,[],82.16083671525121,138.07852381840348,,,,,
1,15,0,study,peru,[],88.15555421821773,144.07318784482777,,,,,
1,16,0,study,jacket,[],94.15476966649294,150.07244989089668,,,,,
1,17,0,study,iowa,[],100.15181653760374,156.0694906823337,,,,,
1,18,0,study,goldfish,[],106.14920455031097,162.06690268591046,,,,,
1,19,0,study,wing,[],112.14836042933166,168.0662496574223,,,,,
1,20,0,study,volvo,[],118.14697799272835,174.06462186016142,,,,,
1,21,0,study,maroon,[],124.14384956285357,180.06149428151548,,,,,
1,22,0,study,anthropology,[],130.1424641404301,186.06009489297867,,,,,
1,23,0,study,cabin,[],136.14046448655427,192.05811759270728,,,,,
1,24,0,study,euro,[],142.13789716921747,198.05555328726768,,,,,
1,25,0,study,larry,[],148.13648974336684,204.05412607081234,,,,,
1,1,0,recall,[],larry,7.641152061522007,818.1191730983555,larry,,,,
1,2,0,recall,[],anthropology,5.313034012913704,825.7783090490848,anthropology,,,,
1,3,0,recall,[],cabin,1.9649664144963026,831.109567899257,cabin,,,,
1,4,0,recall,[],peru,1.632526746019721,833.0914834402502,peru,,,,
1,5,0,recall,[],iowa,0.9824429713189602,834.7408176790923,iowa,,,,
1,6,0,recall,[],wing,8.596032908186316,835.74075220339,wing,,,,
1,7,0,recall,[],erin,2.581934353336692,844.354372324422,erin,,,,
1,8,0,recall,[],uc berkeley,11.811827147379518,846.9537949990481,uc berkeley,,,,
1,9,0,recall,[],line dance,1.6313520688563585,858.7835070136935,line dance,,,,
1,10,0,recall,[],done,7.713930565863848,860.4323634058237,done,,,,
2,26,1,study,kristen,[],3.425149317830801,1055.831753546372,,,,,
2,27,1,study,generation,[],9.416909461840987,1061.8227604497224,,,,,
2,28,1,study,light year,[],15.415933728218079,1067.8217531684786,,,,,
2,29,1,study,gladiola,[],21.412514558061957,1073.8183399811387,,,,,
2,30,1,study,u chicago,[],27.410066287964582,1079.8158795814961,,,,,
2,31,1,study,nitrogen,[],33.40891916118562,1085.814808966592,,,,,
2,32,1,study,janitor,[],39.4070013333112,1091.813206847757,,,,,
2,33,1,study,orlando,[],45.403626542538404,1097.809590978548,,,,,
2,34,1,study,clouds,[],51.402653185650706,1103.8085309695452,,,,,
2,35,1,study,elm,[],57.39906496554613,1109.805115159601,,,,,
2,36,1,study,moose,[],63.39952131919563,1115.805331422016,,,,,
2,37,1,study,scarf,[],69.39558163657784,1121.8013995476067,,,,,
2,38,1,study,vise,[],75.39485148526728,1127.8006579689682,,,,,
2,39,1,study,roof,[],81.39259200170636,1133.7984014246613,,,,,
2,40,1,study,ferry,[],87.38960766606033,1139.7954523768276,,,,,
2,41,1,study,iraq,[],93.3877438288182,1145.7935777492821,,,,,
2,42,1,study,hawaii,[],99.3859677258879,1151.7917954660952,,,,,
2,43,1,study,blues,[],105.38471463881433,1157.7905405052006,,,,,
2,44,1,study,whisk,[],111.38420539163053,1163.790050221607,,,,,
2,45,1,study,tabasco,[],117.38055290654302,1169.7863611727953,,,,,
2,46,1,study,parakeet,[],123.37796410173178,1175.7837788127363,,,,,
2,47,1,study,dragonfly,[],129.37634177692235,1181.7821628078818,,,,,
2,48,1,study,audi,[],135.37460571341217,1187.78041661717,,,,,
2,49,1,study,ginger ale,[],141.37307350710034,1193.7788913063705,,,,,
2,50,1,study,gorge,[],147.3721528481692,1199.7779858019203,,,,,
2,1,1,rp,v _ _ _,ise,2.7509274762123823,1512.6989630069584,,,,,
2,2,1,rp,w _ _ _ _,wheel,14.156346062198281,1516.4705920405686,,,,,
2,3,1,rp,j _ _ _ _ _ _,journey,21.888927506282926,1531.648449735716,,,,,
2,1,1,recall,[],audi,6.0377613957971334,1857.7475253231823,,audi,,,
2,2,1,recall,[],generation,9.878809753805399,1863.8032382782549,,generation,,,
2,3,1,recall,[],kristen,3.3318175561726093,1873.699123410508,,kristen,,,
