session,index,condition,type,stim,response,trialtime,globaltime,recall1,recall2,recall3,recall4,recall5
1,1,1,study,watering can,[],11.174996599991573,291.89284500002395,,,,,
1,2,1,study,erin,[],23.205276599997887,303.90843150002183,,,,,
1,3,1,study,nick,[],35.20598559998325,315.9084975000005,,,,,
1,4,1,study,nicole,[],47.199382999999216,327.9018902000098,,,,,
1,5,1,study,nitrogen,[],59.1984819000063,339.9009624000173,,,,,
1,6,1,study,hornet,[],71.20562059999793,351.90814350001165,,,,,
1,7,1,study,flannel,[],83.26012970000738,363.96390060000704,,,,,
1,8,1,study,opera,[],95.29562140000053,375.99812590001966,,,,,
1,9,1,study,ball,[],107.32157770000049,388.02412680001,,,,,
1,10,1,study,motorboat,[],119.35459299999638,400.0570960000041,,,,,
1,11,1,study,jets,[],131.3862902999972,412.0888021000137,,,,,
1,12,1,study,kansas,[],143.41376900000614,424.11633820002316,,,,,
1,13,1,study,igloo,[],155.44599949999247,436.1485650000104,,,,,
1,14,1,study,teeth,[],167.4881982000079,448.19075080001494,,,,,
1,15,1,study,cadillac,[],179.5209302000003,460.2235396000033,,,,,
1,16,1,study,rat,[],191.55068899999605,472.2532048000139,,,,,
1,17,1,study,potato,[],203.57902169998852,484.2814904000261,,,,,
1,18,1,study,letter,[],215.61041110000224,496.31287740002153,,,,,
1,19,1,study,aqua,[],227.642228599987,508.3447435000271,,,,,
1,20,1,study,vinegar,[],239.67125569999916,520.3737816000066,,,,,
1,21,1,study,germany,[],251.70297549999668,532.4055274999992,,,,,
1,22,1,study,dallas,[],263.74601289999555,544.4509686000238,,,,,
1,23,1,study,sandpaper,[],275.7829565999855,556.4879409999994,,,,,
1,24,1,study,yen,[],287.81933699999354,568.5218238000234,,,,,
1,25,1,study,elder,[],299.8519953000068,580.5545109000232,,,,,
1,1,1,rp,f _ _ _ _ _ _,f,22.715091899997788,919.9713967000134,,,,,
1,2,1,rp,i _ _ _ _,igloo,3.0608452999731526,944.7419005000265,,,,,
1,3,1,rp,a _ _ _,aqua,2.665123000013409,949.8538186000078,,,,,
1,1,1,recall,[],igloo,2.577164799993625,1270.0777766000247,igloo,,,,
1,2,1,recall,[],aqua,2.7650742000259925,1272.6891432999982,aqua,,,,
1,3,1,recall,[],nick,2.4987045000016224,1275.4886240000196,nick,,,,
1,4,1,recall,[],nicole,2.5468452000059187,1278.02362360002,nicole,,,,
1,5,1,recall,[],erin,2.259797600010643,1280.6104008000111,erin,,,,
1,6,1,recall,[],watering can,3.3498268999974243,1282.9045637000236,watering can,,,,
1,7,1,recall,[],jets,1.6304897000081837,1286.2892157000024,jets,,,,
1,8,1,recall,[],kansas,2.1597623999987263,1287.9597224000026,kansas,,,,
1,9,1,recall,[],germany,1.7654768000065815,1290.1538599000196,germany,,,,
1,10,1,recall,[],dallas,3.226439699996263,1291.9592512000236,dallas,,,,
1,11,1,recall,[],motorboat,4.396837600012077,1295.2217398000066,motorboat,,,,
1,12,1,recall,[],cadillac,2.3763197000080254,1299.6586899000104,cadillac,,,,
1,13,1,recall,[],yen,17.46215239999583,1302.0711470000097,yen,,,,
1,14,1,recall,[],,25.55730680000852,1319.5735271000012,,,,,
1,15,1,recall,[], ,1.7591151999949943,1345.1715470000054, ,,,,
1,16,1,recall,[],,1.8260465000057593,1346.9711130000069,,,,,
1,17,1,recall,[],rat,11.662938399997074,1348.8330756000069,rat,,,,
1,18,1,recall,[],potato,1.9303565000009257,1360.5321131000237,potato,,,,
1,19,1,recall,[],,20.424670499982312,1362.502540400019,,,,,
1,20,1,recall,[], ,13.964857299986761,1382.9615781000175, ,,,,
1,21,1,recall,[],,0.3989115000003949,1396.9601776000054,,,,,
1,22,1,recall,[],,0.4656388000003062,1397.3934437000134,,,,,
1,23,1,recall,[],,0.32682369998656213,1397.8988983000163,,,,,
1,24,1,recall,[],,0.23409129999345168,1398.2600388000137,,,,,
1,25,1,recall,[],,0.30067980001331307,1398.526667500002,,,,,
1,26,1,recall,[],,0.29884680002578534,1398.8600248000002,,,,,
1,27,1,recall,[],,0.2675706000009086,1399.1932145000028,,,,,
1,28,1,recall,[],,0.29895850000320934,1399.4932300000219,,,,,
1,29,1,recall,[],,0.20060219999868423,1399.826556200016,,,,,
1,30,1,recall,[],,0.2323035000008531,1400.0598491000128,,,,,
1,31,1,recall,[],,0.25981099999626167,1400.3322867000243,,,,,
1,32,1,recall,[],,0.2601474999974016,1400.6321468000242,,,,,
1,33,1,recall,[],,0.29297130001941696,1400.9321908999991,,,,,
1,34,1,recall,[],,0.2595465999911539,1401.2667166000174,,,,,
1,35,1,recall,[],,0.3322819999884814,1401.5597734000185,,,,,
1,36,1,recall,[],,0.45998470002086833,1401.9319423999987,,,,,
1,37,1,recall,[],,0.26747120000072755,1402.4262959000189,,,,,
1,38,1,recall,[],,0.2655910000030417,1402.726281100011,,,,,
1,39,1,recall,[],,0.2599255999957677,1403.031936400017,,,,,
1,40,1,recall,[],,0.26561729999957606,1403.3262040000118,,,,,
1,41,1,recall,[],,0.2933517000055872,1403.6317965000053,,,,,
1,42,1,recall,[], ,1.6599455999967176,1403.9650488000188, ,,,,
1,43,1,recall,[],done,8.663116899988381,1405.6610347000242,done,,,,
2,26,1,study,jason,[],92.92136750000645,1696.410129100026,,,,,
2,27,1,study,melissa,[],104.9459681000153,1708.4345757999981,,,,,
2,28,1,study,flats,[],116.97588300000643,1720.4644547000062,,,,,
2,29,1,study,jason,[],129.00680570001714,1732.495381500019,,,,,
2,30,1,study,merengue,[],141.03699520000373,1744.5255599000084,,,,,
2,31,1,study,nectarine,[],153.06701739999698,1756.555596100021,,,,,
2,32,1,study,rat,[],165.0981494000007,1768.5867270000163,,,,,
2,33,1,study,dresser,[],177.15598949999548,1780.6453945000248,,,,,
2,34,1,study,hawaii,[],189.15352320001693,1792.642935700016,,,,,
2,35,1,study,israel,[],201.1582267000049,1804.6468226000143,,,,,
2,36,1,study,chicken,[],213.15837910000118,1816.6469644000172,,,,,
