session,index,condition,type,stim,response,trialtime,globaltime,recall1,recall2,recall3,recall4,recall5
3,63,0,study,rain,[],122.01171580000664,2409.156654600025,,,,,
3,64,0,study,drill,[],128.02822609999566,2415.1699086000153,,,,,
3,65,0,study,finch,[],134.03775109999697,2421.1794579999987,,,,,
3,66,0,study,neck,[],140.05306479998399,2427.1973246000125,,,,,
3,67,0,study,gray,[],146.06569260000833,2433.2096801000007,,,,,
3,68,0,study,athlete,[],152.08733710000524,2439.2314594000054,,,,,
3,69,0,study,sweater,[],158.10698559999582,2445.248691900022,,,,,
3,70,0,study,paper,[],164.12444200000027,2451.2661326000234,,,,,
3,71,0,study,leather,[],170.1343147000007,2457.2760166000226,,,,,
3,72,0,study,hawaii,[],176.15183550000074,2463.2936083000095,,,,,
3,73,0,study,townhouse,[],182.16870360000758,2469.3104557000042,,,,,
3,74,0,study,michael,[],188.16985700000077,2475.3115771000157,,,,,
3,75,0,study,mambo,[],194.1866567999823,2481.33100440001,,,,,
3,1,0,recall,[],maganese,5.800400100008119,3096.807329400006,,,maganese,,
3,2,0,recall,[],fiber,7.001130999997258,3102.625448900013,,,fiber,,
3,3,0,recall,[],paper,6.317509000014979,3109.6434433000104,,,paper,,
3,4,0,recall,[],athelete,15.036350100010168,3115.979269100004,,,athelete,,
3,5,0,recall,[],done,4.583156400010921,3131.0343443000165,,,done,,
4,76,1,study,deutschmark,[],90.36209390001022,3413.4789161000226,,,,,
4,77,1,study,platforms,[],96.36258360001375,3419.4818104000005,,,,,
4,78,1,study,archbishop,[],102.38803460000781,3425.506813300017,,,,,
4,79,1,study,paul,[],108.40480170000228,3431.5240177000233,,,,,
4,80,1,study,peter,[],114.40756910000346,3437.5266026000027,,,,,
4,81,1,study,kayak,[],120.42229819999193,3443.5394556000247,,,,,
4,82,1,study,lamborghini,[],126.4280243999965,3449.5447378000244,,,,,
4,83,1,study,tiger,[],132.4465538999939,3455.5632786000206,,,,,
4,84,1,study,israel,[],138.4557674000098,3461.572463300021,,,,,
4,85,1,study,viola,[],144.45983639999758,3467.57655920001,,,,,
4,86,1,study,melon,[],150.4597644000023,3473.5765156999987,,,,,
4,87,1,study,bengals,[],156.44832990001305,3479.5649816000077,,,,,
4,88,1,study,hummingbird,[],162.4624094000028,3485.579081300006,,,,,
4,89,1,study,rugby,[],168.46519650000846,3491.5842064000026,,,,,
4,90,1,study,zucchini,[],174.49394899999606,3497.613300100027,,,,,
4,91,1,study,greensboro,[],180.51685640000505,3503.6337278000137,,,,,
4,92,1,study,sweater,[],186.52573510000366,3509.6449859999993,,,,,
4,93,1,study,copper,[],192.5367831000185,3515.6534824000264,,,,,
4,94,1,study,nintendo,[],198.54354280000553,3521.660318200011,,,,,
4,95,1,study,wasp,[],204.56152049999218,3527.680038600025,,,,,
4,96,1,study,janitor,[],210.58244800000102,3533.7015544000024,,,,,
4,97,1,study,flyer,[],216.58293410000624,3539.699640000006,,,,,
4,98,1,study,oklahoma,[],222.6017118000018,3545.7207881000068,,,,,
4,99,1,study,yen,[],228.6180113000155,3551.7347213000176,,,,,
4,100,1,study,eric,[],234.62278030000743,3557.7418239000253,,,,,
4,1,1,rp,l _ _ _ _ _ _ _ _ _ _,israel,7.673813200002769,3874.106352200004,,,,,
4,2,1,rp,h _ _ _ _ _ _ _ _ _ _,h,4.245393899996998,3882.8203397000034,,,,,
4,3,1,rp,n _ _ _ _ _ _ _,n,4.344952000014018,3888.1074504000135,,,,,
4,1,1,recall,[],israel,3.8970571999961976,4206.634466200019,,,,israel,
4,2,1,recall,[],paul,1.582410799979698,4210.550131000025,,,,paul,
4,3,1,recall,[],peter,0.9669208999839611,4212.150179100019,,,,peter,
4,4,1,recall,[],greensboro,2.835460200003581,4213.133225700003,,,,greensboro,
4,5,1,recall,[],tiger,26.923802199977217,4215.984076600027,,,,tiger,
4,6,1,recall,[],bengals,2.04966030002106,4242.926297800004,,,,bengals,
4,7,1,recall,[],done,6.483975100010866,4244.993136500008,,,,done,
5,1,1,final_recall,[],germany,1.7765045000123791,4445.745501500001,,,,,germany
5,2,1,final_recall,[],israel,2.3161940000136383,4447.539587600011,,,,,israel
5,3,1,final_recall,[],greensboro,3.416005800012499,4449.8734444,,,,,greensboro
5,4,1,final_recall,[],tiger,2.11646760001895,4453.307834100007,,,,,tiger
5,5,1,final_recall,[],athelete,5.250557999999728,4455.441845699999,,,,,athelete
5,6,1,final_recall,[],paul,4.101119500002824,4460.709515900002,,,,,paul
5,7,1,final_recall,[],peter,1.0319356999825686,4464.8280896000215,,,,,peter
5,8,1,final_recall,[],josh,1.2508052999910433,4465.878416300024,,,,,josh
5,9,1,final_recall,[],jason,1.4667237999965437,4467.144757600006,,,,,jason
5,10,1,final_recall,[],justin,3.3820172999985516,4468.6302823000005,,,,,justin
5,11,1,final_recall,[],magnesium,3.3853107999893837,4472.029723400017,,,,,magnesium
5,12,1,final_recall,[],maganese,2.3004511000181083,4475.430884500005,,,,,maganese
5,13,1,final_recall,[],igloo,5.7676367000094615,4477.748664600018,,,,,igloo
5,14,1,final_recall,[],moth,10.035251499997685,4483.534116200026,,,,,moth
5,15,1,final_recall,[],paper,25.741802400007145,4493.586899000016,,,,,paper
5,16,1,final_recall,[],pencil,1.916756999999052,4519.344265000022,,,,,pencil
5,17,1,final_recall,[],yen,1.1015062000078615,4521.278158900008,,,,,yen
5,18,1,final_recall,[],done,6.619868099980522,4522.395115400024,,,,,done
