session,index,condition,type,stim,response,trialtime,globaltime,recall1,recall2,recall3,recall4,recall5
1,1,1,study,yen,[],18.080838299996685,193.036569399992,,,,,
1,2,1,study,elder,[],24.09419419999176,199.0503927999962,,,,,
1,3,1,study,nate,[],30.10987689999456,205.06540870000026,,,,,
1,4,1,study,yen,[],36.109679299988784,211.06755959999282,,,,,
1,5,1,study,elder,[],42.141886999990675,217.09749199998623,,,,,
1,6,1,study,opera,[],48.14157799999521,223.09712999999465,,,,,
1,7,1,study,flannel,[],54.14441209999495,229.0999935999862,,,,,
1,8,1,study,teeth,[],60.17042909999145,235.12611179999658,,,,,
1,9,1,study,hornet,[],66.17620809999062,241.13181569999142,,,,,
1,10,1,study,vinegar,[],72.17540739999095,247.13096579999547,,,,,
1,11,1,study,motorboat,[],78.15920739999274,253.11469479999505,,,,,
1,12,1,study,jets,[],84.17406559998926,259.12959019999835,,,,,
1,13,1,study,letter,[],90.17167029999837,265.1272164999973,,,,,
1,14,1,study,ball,[],96.16659519998939,271.1221525999863,,,,,
1,15,1,study,sandpaper,[],102.18091709999135,277.13649689999875,,,,,
1,16,1,study,rat,[],108.19206459999259,283.1476183999912,,,,,
1,17,1,study,cadillac,[],114.19390499999281,289.14942669999436,,,,,
1,18,1,study,aqua,[],120.21719840000151,295.17283569999563,,,,,
1,19,1,study,igloo,[],126.22947379999096,301.18532089999644,,,,,
1,20,1,study,germany,[],132.2419930999895,307.1975473999919,,,,,
1,21,1,study,kansas,[],138.25167439998768,313.20982709999953,,,,,
1,22,1,study,potato,[],144.2606645999913,319.21854839999287,,,,,
1,23,1,study,dallas,[],150.2774664999888,325.2353100999899,,,,,
1,24,1,study,watering can,[],156.30643569999665,331.2620547999977,,,,,
1,25,1,study,nick,[],162.31058429999393,337.2685034999886,,,,,
1,1,1,rp,f _ _ _ _ _ _,fanboat,29.447072400012985,663.6936728999863,,,,,
1,2,1,rp,i _ _ _ _, ,23.450672599996324,694.1733999999997,,,,,
1,3,1,rp,l _ _ _ _ _,,10.814746800009743,718.6585418999894,,,,,
1,1,1,recall,[],yen,6.2060420000052545,1037.616681799991,yen,,,,
1,2,1,recall,[],elder,1.3644736999995075,1043.8414792999974,elder,,,,
1,3,1,recall,[],nick,0.9997158000041964,1045.223023499988,nick,,,,
1,4,1,recall,[],nate,0.948187300004065,1046.2403957999923,nate,,,,
1,5,1,recall,[],motorboat,22.08244279999053,1047.2069563999976,motorboat,,,,
1,6,1,recall,[],,8.665630300005432,1069.306950299986,,,,,
1,7,1,recall,[],done,8.132278399993083,1077.989544199998,done,,,,
2,26,0,study,foxtrot,[],33.38840899999195,1309.6337392999994,,,,,
2,27,0,study,milk,[],39.39972829999169,1315.6451314999867,,,,,
2,28,0,study,monk,[],45.41983359999722,1321.6649776999984,,,,,
2,29,0,study,yen,[],51.432800900001894,1327.6802005999925,,,,,
2,30,0,study,yen,[],57.43047269999806,1333.677785199994,,,,,
2,31,0,study,dresser,[],63.44425020000199,1339.689321599988,,,,,
2,32,0,study,rat,[],69.44598560000304,1345.6910840999917,,,,,
2,33,0,study,gray,[],75.44438519999676,1351.6894860999892,,,,,
2,34,0,study,nectarine,[],81.45129699999234,1357.6963958999986,,,,,
2,35,0,study,entrance,[],87.46328280000307,1363.7083521999884,,,,,
2,36,0,study,israel,[],93.46475639998971,1369.7098676999885,,,,,
2,37,0,study,chicken,[],99.45826689999376,1375.703334299993,,,,,
2,38,0,study,periodical,[],105.46435270000075,1381.7094444999966,,,,,
2,39,0,study,hawaii,[],111.46546409999428,1387.712884099994,,,,,
2,40,0,study,zucchini,[],117.48506130000169,1393.7301577999897,,,,,
2,41,0,study,spider,[],123.50635290000355,1399.7532451999868,,,,,
2,42,0,study,boron,[],129.51129059999948,1405.756397899997,,,,,
2,43,0,study,lace,[],135.5046672000026,1411.750020499996,,,,,
2,44,0,study,acura,[],141.51855290000094,1417.7638952999987,,,,,
2,45,0,study,townhouse,[],147.53874629999336,1423.7839259999892,,,,,
2,46,0,study,vest,[],153.54843309998978,1429.795870899994,,,,,
2,47,0,study,kayak,[],159.5641168000002,1435.809263999996,,,,,
2,48,0,study,willow,[],165.56565639999462,1441.810850199996,,,,,
2,49,0,study,jack,[],171.56358889999683,1447.808731799989,,,,,
2,50,0,study,fluorine,[],177.57240189998993,1453.8198182999913,,,,,
2,1,0,recall,[],acura,7.601094300000113,2066.8673823999998,,acura,,,
2,2,0,recall,[],yen,4.749226800005999,2074.4857761999883,,yen,,,
2,3,0,recall,[],nectarine,16.08276659999683,2079.252156699993,,nectarine,,,
2,4,0,recall,[],done,28.58336469999631,2095.352161799994,,done,,,
3,51,1,study,james,[],54.89825209999981,2363.833398399991,,,,,
3,52,1,study,james,[],60.88698169999407,2369.8244288999995,,,,,
3,53,1,study,michael,[],66.897289799992,2375.8345989999943,,,,,
3,54,1,study,moccasins,[],72.90731299998879,2381.844600499986,,,,,
3,55,1,study,josh,[],78.92839029998868,2387.867489199998,,,,,
3,56,1,study,townhouse,[],84.93115409999155,2393.8661078999867,,,,,
3,57,1,study,leather,[],90.93905889999587,2399.876331099993,,,,,
3,58,1,study,paper,[],96.95779399998719,2405.8927818999946,,,,,
3,59,1,study,kite,[],102.96931609998865,2411.9053889999923,,,,,
3,60,1,study,entrance,[],108.97623970000132,2417.9136287999863,,,,,
3,61,1,study,finch,[],114.98137199999474,2423.917299099994,,,,,
3,62,1,study,chicago,[],120.9930791999941,2429.9284622999985,,,,,
3,63,1,study,italy,[],126.9967605999991,2435.931767899994,,,,,
3,64,1,study,gray,[],133.00432399999409,2441.941686499995,,,,,
3,65,1,study,sweater,[],139.01663359999657,2447.951578299995,,,,,
3,66,1,study,blueberry,[],145.02185179998924,2453.959119399995,,,,,
3,67,1,study,hawaii,[],151.0431571999943,2459.979847999988,,,,,
3,68,1,study,neck,[],157.05758749999222,2465.9949352999975,,,,,
3,69,1,study,volleyball,[],163.07108529999095,2472.0061177999887,,,,,
3,70,1,study,drill,[],169.07330859999638,2478.00826599999,,,,,
3,71,1,study,rain,[],175.0847480999946,2484.019748299994,,,,,
3,72,1,study,athlete,[],181.0906443999993,2490.028337699987,,,,,
3,73,1,study,ocean,[],187.10745999999926,2496.0424951999885,,,,,
3,74,1,study,william,[],193.11732979999215,2502.052360899994,,,,,
3,75,1,study,josh,[],199.11421889999474,2508.051810399993,,,,,
3,1,1,rp,v _ _ _ _ _ _ _ _ _,william,3.324954900002922,2831.2904340999958,,,,,
3,2,1,rp,i _ _ _ _,james,4.564839500002563,2835.6498464999895,,,,,
3,3,1,rp,l _ _ _ _ _ _,,20.184107299995958,2841.2478124999907,,,,,
3,1,1,recall,[],william,4.650851100013824,3171.5971230999858,,,william,,
3,2,1,recall,[],james,2.2326115999894682,3176.2646596999984,,,james,,
3,3,1,recall,[],michael,4.882300400000531,3178.514290299994,,,michael,,
3,4,1,recall,[],josh,3.7322240000066813,3183.4150223999895,,,josh,,
3,5,1,recall,[],hawaii,9.966013600002043,3187.1643309999927,,,hawaii,,
3,6,1,recall,[],,1.6496551000018371,3197.1475503999973,,,,,
3,7,1,recall,[],done,1.7657137000060175,3198.814162699986,,,done,,
4,76,0,study,phosphorous,[],10.575941900009639,3406.339380199992,,,,,
4,77,0,study,abbot,[],16.594732700003078,3412.358938099991,,,,,
4,78,0,study,poppy,[],22.588592700005393,3418.3516301999916,,,,,
4,79,0,study,pitchfork,[],28.617770299999393,3424.383372299999,,,,,
4,80,0,study,adam,[],34.62087379999866,3430.3839484999917,,,,,
4,81,0,study,oklahoma,[],40.63013910000154,3436.395845299994,,,,,
4,82,0,study,janitor,[],46.64012110000476,3442.4032089999964,,,,,
4,83,0,study,wasp,[],52.64254120000987,3448.4056845999876,,,,,
4,84,0,study,melon,[],58.6599802000128,3454.4260970999894,,,,,
4,85,0,study,lamborghini,[],64.68302070000209,3460.446173499993,,,,,
4,86,0,study,zucchini,[],70.69694590001018,3466.462630199996,,,,,
4,87,0,study,bengals,[],76.70959009999933,3472.4726321999915,,,,,
4,88,0,study,israel,[],82.72432250001293,3478.48970559999,,,,,
4,89,0,study,sweater,[],88.73259170001256,3484.495683199988,,,,,
4,90,0,study,nintendo,[],94.73897090001265,3490.5043492999976,,,,,
4,91,0,study,viola,[],100.76415840000845,3496.529794999995,,,,,
