session,index,condition,type,stim,response,trialtime,globaltime,recall1,recall2,recall3,recall4,recall5
1,1,0,study,kristen,[],0.8082816999958595,42.07549829999334,,,,,
1,2,0,study,elder,[],6.822661999991396,48.09018639998976,,,,,
1,3,0,study,league,[],12.82898199999181,54.09584699998959,,,,,
1,4,0,study,usc,[],18.825136200000998,60.09200099999725,,,,,
1,5,0,study,eric,[],24.834305099997437,66.10117209999589,,,,,
1,6,0,study,wing,[],30.855129699993995,72.12198359999456,,,,,
1,7,0,study,oil,[],36.861530099995434,78.1283803999977,,,,,
1,8,0,study,hummingbird,[],42.881769299987354,84.14862799999537,,,,,
1,9,0,study,blueberry,[],48.901310299988836,90.16816299999482,,,,,
1,10,0,study,sheep,[],54.92533589999948,96.19222849998914,,,,,
1,11,0,study,iowa,[],60.94708849999006,102.2139540999924,,,,,
1,12,0,study,volvo,[],66.97481809998862,108.24199619999854,,,,,
1,13,0,study,goldfish,[],73.00331429998914,114.27017699999851,,,,,
1,14,0,study,racquetball,[],79.01137379999273,120.27822529998957,,,,,
1,15,0,study,trolley,[],85.03672329999972,126.30360999998811,,,,,
1,16,0,study,farmer,[],91.03426719999698,132.30110820000118,,,,,
1,17,0,study,cabin,[],97.03974709998874,138.30660329999228,,,,,
1,18,0,study,dragonfly,[],103.06808179999643,144.3349703999993,,,,,
1,19,0,study,nitrogen,[],109.06858469999861,150.33551209999132,,,,,
1,20,0,study,peru,[],115.08723839999584,156.3551371999929,,,,,
1,21,0,study,anthropology,[],121.09307119999721,162.36005019998993,,,,,
1,22,0,study,maroon,[],127.12205949999043,168.38899129998754,,,,,
1,23,0,study,jacket,[],133.1097136999888,174.37657999999647,,,,,
1,24,0,study,eon,[],139.15531360000023,180.42220390000148,,,,,
1,25,0,study,euro,[],145.16552579999552,186.43238899999415,,,,,
1,1,0,recall,[],kristen,8.356504200011841,802.4738317999872,kristen,,,,
1,2,0,recall,[],oil,2.293405199990957,810.8528791999997,oil,,,,
1,3,0,recall,[],hummingbird,8.027361100001144,813.1689119999937,hummingbird,,,,
1,4,0,recall,[],elder,4.310456899998826,821.2198314999987,elder,,,,
1,5,0,recall,[],eon,2.2112710000074003,825.5522701999871,eon,,,,
1,6,0,recall,[],euro,1.8780776000057813,827.7848621999874,euro,,,,
1,7,0,recall,[],sheep,2.9951830000063637,829.6857998999913,sheep,,,,
