session,index,condition,type,stim,response,trialtime,globaltime,recall1,recall2,recall3,recall4,recall5
1,1,0,study,uc berkeley,[],11.545522100001108,471.2367099999974,,,,,
1,2,0,study,kyle,[],17.56191439999384,477.25372069999867,,,,,
1,3,0,study,lynne,[],23.5928428999905,483.28375770000275,,,,,
1,4,0,study,light year,[],29.628987599993707,489.31990919999953,,,,,
1,5,0,study,epoch,[],35.66190979999374,495.3528137999965,,,,,
1,6,0,study,racquetball,[],41.67832069999713,501.3691975999973,,,,,
1,7,0,study,wing,[],47.70064850000199,507.3915658000042,,,,,
1,8,0,study,cabin,[],53.729156599991256,513.4200208999973,,,,,
1,9,0,study,farmer,[],59.76015489999554,519.4534533999977,,,,,
1,10,0,study,iowa,[],65.7867918999982,525.48009859999,,,,,
1,11,0,study,dragonfly,[],71.81021359999431,531.5010733999952,,,,,
1,12,0,study,hummingbird,[],77.83586709998781,537.526750399993,,,,,
1,13,0,study,blueberry,[],83.86146239998925,543.5547501999972,,,,,
1,14,0,study,nitrogen,[],89.88106729999708,549.5719449000026,,,,,
1,15,0,study,anthropology,[],95.91786289999436,555.60882519999,,,,,
1,16,0,study,jacket,[],101.94183239999984,561.6327063999925,,,,,
1,17,0,study,oil,[],107.96210859999701,567.6530637999967,,,,,
1,18,0,study,peru,[],113.97434749999957,573.6655849999952,,,,,
1,19,0,study,goldfish,[],119.978801499994,579.6697811999911,,,,,
1,20,0,study,volvo,[],125.99620480000158,585.6870801999903,,,,,
1,21,0,study,sheep,[],132.02610989999084,591.7170286999899,,,,,
1,22,0,study,trolley,[],138.0409859999927,597.7319716999918,,,,,
1,23,0,study,maroon,[],144.04901209998934,603.7399277999939,,,,,
1,24,0,study,yen,[],150.05300489999354,609.7442229000008,,,,,
1,25,0,study,lily,[],156.06648139999015,615.7573688999983,,,,,
1,1,0,recall,[],uc berkeley,8.826505100005306,1236.9534911999945,uc berkeley,,,,
1,2,0,recall,[],kyle,2.779127999994671,1245.7997111000004,kyle,,,,
1,3,0,recall,[],lynne,1.8950947999983327,1248.6003335999994,lynne,,,,
1,4,0,recall,[],raquetball,4.630143700007466,1250.5181565999956,raquetball,,,,
1,5,0,recall,[],lightyear,3.5967644000047585,1255.1685873999959,lightyear,,,,
1,6,0,recall,[],epoch,3.2296771999972407,1258.7866865999968,epoch,,,,
