session,index,condition,type,stim,response,trialtime,globaltime,recall1,recall2,recall3,recall4,recall5
1,1,0,study,katherine,[],11.330476386472583,181.443025033921,,,,,
1,2,0,study,kyle,[],17.32278003357351,187.4353335890919,,,,,
1,3,0,study,line dance,[],23.32246775366366,193.43459842726588,,,,,
1,4,0,study,uc berkeley,[],29.31965853832662,199.43177730962634,,,,,
1,5,0,study,eon,[],35.31761438772082,205.42993470840156,,,,,
1,6,0,study,anthropology,[],41.31572685018182,211.42784915305674,,,,,
1,7,0,study,farmer,[],47.31355904228985,217.42569294199347,,,,,
1,8,0,study,goldfish,[],53.310889629647136,223.42300160042942,,,,,
1,9,0,study,racquetball,[],59.3090655207634,229.42119240388274,,,,,
1,10,0,study,volvo,[],65.30658878199756,235.41867041401565,,,,,
1,11,0,study,maroon,[],71.30414270795882,241.4162548147142,,,,,
1,12,0,study,oil,[],77.30281591415405,247.41489354521036,,,,,
1,13,0,study,nitrogen,[],83.30036467500031,253.41244747117162,,,,,
1,14,0,study,iowa,[],89.29859003424644,259.41070130467415,,,,,
1,15,0,study,hummingbird,[],95.29640681669116,265.40849308110774,,,,,
1,16,0,study,jacket,[],101.29553971812129,271.4076911844313,,,,,
1,17,0,study,trolley,[],107.29307471215725,277.40515031665564,,,,,
1,18,0,study,wing,[],113.29107427224517,283.403163542971,,,,,
1,19,0,study,peru,[],119.28808589279652,289.4001693315804,,,,,
1,20,0,study,blueberry,[],125.28648593649268,295.3985633291304,,,,,
1,21,0,study,dragonfly,[],131.28457434102893,301.3966656010598,,,,,
1,22,0,study,sheep,[],137.28506596758962,307.3971837963909,,,,,
1,23,0,study,cabin,[],143.28235102258623,313.39446439035237,,,,,
1,24,0,study,elder,[],149.28026403300464,319.3923541903496,,,,,
1,25,0,study,yen,[],155.27643577195704,325.388525782153,,,,,
2,26,0,study,loafers,[],22.090414971113205,1346.8327345997095,,,,,
2,27,0,study,league,[],28.093667902052402,1352.8352501820773,,,,,
2,28,0,study,gary,[],34.09048123843968,1358.8320128582418,,,,,
2,29,0,study,lira,[],40.08844534866512,1364.8299636822194,,,,,
2,30,0,study,gardenia,[],46.08659242838621,1370.8281166460365,,,,,
2,31,0,study,dragonfly,[],52.0845614541322,1376.8261043671519,,,,,
2,32,0,study,janitor,[],58.083183880895376,1382.8247066549957,,,,,
2,33,0,study,blues,[],64.08127647638321,1388.8228198513389,,,,,
2,34,0,study,vise,[],70.07920816913247,1394.8207374848425,,,,,
2,35,0,study,tabasco,[],76.07742498070002,1400.8189512081444,,,,,
2,36,0,study,parakeet,[],82.07446161657572,1406.8159989658743,,,,,
2,37,0,study,nitrogen,[],88.0729008037597,1412.814431797713,,,,,
2,38,0,study,clouds,[],94.0717415548861,1418.8132578153163,,,,,
2,39,0,study,hawaii,[],100.06838403455913,1424.8099053762853,,,,,
