session,index,condition,type,stim,response,trialtime,globaltime,recall1,recall2,recall3,recall4,recall5
1,1,1,study,lisa,[],7.082865400006995,134.0194050000282,,,,,
1,2,1,study,ucla,[],13.114876099978574,140.01959419995546,,,,,
1,3,1,study,era,[],19.10982450004667,146.01418900000863,,,,,
1,4,1,study,electric slide,[],25.111491800053045,152.01554539997596,,,,,
1,5,1,study,eric,[],31.11364770005457,158.0176528999582,,,,,
1,6,1,study,cabin,[],37.10866080003325,164.01262639998458,,,,,
1,7,1,study,trolley,[],43.112153799971566,170.0162247000262,,,,,
1,8,1,study,oil,[],49.10872150002979,176.01272659993265,,,,,
1,9,1,study,volvo,[],55.11123869998846,182.01525409996975,,,,,
1,10,1,study,goldfish,[],61.13621819997206,188.04024390003178,,,,,
1,11,1,study,maroon,[],67.14258500002325,194.0466010000091,,,,,
1,12,1,study,sheep,[],73.28956970002037,200.1935715000145,,,,,
1,13,1,study,wing,[],79.29310979996808,206.1972645999631,,,,,
1,14,1,study,anthropology,[],85.29252859996632,212.19668299995828,,,,,
1,15,1,study,jacket,[],91.31964050000533,218.22367600002326,,,,,
1,16,1,study,nitrogen,[],97.30864659999497,224.2126098999288,,,,,
1,17,1,study,farmer,[],103.30881449999288,230.21282429993153,,,,,
1,18,1,study,dragonfly,[],109.32116489997134,236.22514759993646,,,,,
1,19,1,study,racquetball,[],115.313351699966,242.21736719994806,,,,,
1,20,1,study,peru,[],121.3102698000148,248.21457119996194,,,,,
1,21,1,study,iowa,[],127.345362400054,254.24946540000383,,,,,
1,22,1,study,hummingbird,[],133.34545869997237,260.2496467999881,,,,,
1,23,1,study,blueberry,[],139.34439149999525,266.24891169997863,,,,,
1,24,1,study,league,[],145.34272990003228,272.2467811999377,,,,,
1,25,1,study,loafers,[],151.4613030999899,278.36595559993293,,,,,
1,1,1,rp,r _ _ _ _ _ _ _ _ _ _,r,5.562690300052054,607.5390372999245,,,,,
1,2,1,rp,t _ _ _ _ _ _,t,8.339486500015482,614.1615254000062,,,,,
1,3,1,rp,w _ _ _,wing,2.1111902999691665,623.540174099966,,,,,
1,1,1,recall,[],volvo,3.667189299943857,936.9673780000303,volvo,,,,
1,2,1,recall,[],lisa,1.0094898999668658,940.657440799987,lisa,,,,
1,3,1,recall,[],eric,1.2268114999169484,941.6903905000072,eric,,,,
1,4,1,recall,[],electric slide,3.0775727999862283,942.9399778000079,electric slide,,,,
1,5,1,recall,[],ucla,1.4598420999245718,946.0407016000245,ucla,,,,
1,6,1,recall,[],cabin,1.3609039000002667,947.5236207999988,cabin,,,,
1,7,1,recall,[],jacket,2.845223099924624,948.9064068000298,jacket,,,,
1,8,1,recall,[],nitrogen,2.644583099987358,951.7730336999521,nitrogen,,,,
1,9,1,recall,[],done,25.74302870000247,954.440463499981,done,,,,
2,26,0,study,lisa,[],7.558406800031662,1186.755088899983,,,,,
2,27,0,study,u chicago,[],13.574548800010234,1192.7710274999263,,,,,
2,28,0,study,galoshes,[],19.598918300005607,1198.7981533999555,,,,,
2,29,0,study,giants,[],25.617942200042307,1204.8144200999523,,,,,
2,30,0,study,lira,[],31.647133799968287,1210.8436152000213,,,,,
2,31,0,study,audi,[],37.68003030004911,1216.8765624000225,,,,,
2,32,0,study,orlando,[],43.70633129996713,1222.9029607999837,,,,,
2,33,0,study,nitrogen,[],49.7264950000681,1228.9229700999567,,,,,
2,34,0,study,tabasco,[],55.74213080003392,1234.9385635999497,,,,,
2,35,0,study,blues,[],61.75932109996211,1240.9559335999656,,,,,
2,36,0,study,parakeet,[],67.76123910001479,1246.9576885999413,,,,,
2,37,0,study,roof,[],73.79699980001897,1252.9934927999275,,,,,
2,38,0,study,whisk,[],79.82750570005737,1259.0239460000303,,,,,
2,39,0,study,dragonfly,[],85.84442029998172,1265.0408938999753,,,,,
2,40,0,study,iraq,[],91.86418440006673,1271.060718099936,,,,,
